unit_category,tower_number,floor_area_sqft,size_segment,transaction_date,transaction_quarters,transaction_month,transaction_day,sale_price,price_segment,listing_status,client_id,client_type,date_of_birth,age,age_segment,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,buyers_type
Office,9,1516.4,Spacious,2024-05-01,2,May,Wednesday,484801.23,Premium,Sold,C0619,Individual,1970-04-25,56.0,Peak Earners,F,USA,Washington,Home,4.0,No,Website,Luxury Investors
Office,9,1516.4,Spacious,2024-05-01,2,May,Wednesday,472506.97,Premium,Available,,,,,,,,,,,,,
Apartment,10,1765.37,Spacious,2024-05-01,2,May,Wednesday,449252.81,Premium,Sold,C1493,Individual,1992-03-16,34.0,Peak Earners,M,USA,Washington,Home,4.0,Yes,Agency,Luxury Investors
Apartment,10,1741.96,Spacious,2024-05-01,2,May,Wednesday,522748.14,Premium,Available,,,,,,,,,,,,,
Apartment,10,1741.96,Spacious,2024-05-01,2,May,Wednesday,488491.97,Premium,Available,,,,,,,,,,,,,
Apartment,10,1741.96,Spacious,2024-05-01,2,May,Wednesday,405297.57,Mid-market,Sold,C1819,Individual,1963-02-11,63.0,Retirees,M,Russia,Krasnodar Krai,Home,1.0,No,Website,First Time Buyers
Apartment,10,1196.84,Standard,2024-05-01,2,May,Wednesday,378213.4,Mid-market,Sold,C1253,Individual,1991-09-24,34.0,Peak Earners,M,USA,California,Home,2.0,No,Agency,Global Investors
Apartment,10,852.74,Standard,2024-05-01,2,May,Wednesday,263932.63,Budget,Available,,,,,,,,,,,,,
Apartment,10,1169.15,Standard,2024-05-01,2,May,Wednesday,355085.18,Mid-market,Sold,C1497,Individual,1940-01-13,86.0,Retirees,M,USA,California,Investment,4.0,No,Agency,Global Investors
Apartment,10,948.04,Standard,2024-05-01,2,May,Wednesday,274317.28,Budget,Sold,C0202,Individual,1996-11-11,29.0,Young Professionals,M,Canada,British Columbia,Home,1.0,No,Website,First Time Buyers
Apartment,10,1264.43,Spacious,2024-05-01,2,May,Wednesday,381724.58,Mid-market,Available,,,,,,,,,,,,,
Apartment,10,1559.4,Spacious,2024-05-01,2,May,Wednesday,511932.27,Premium,Available,,,,,,,,,,,,,
Office,10,1435.44,Spacious,2024-05-01,2,May,Wednesday,415938.84,Mid-market,Sold,C0556,Individual,1958-10-17,67.0,Retirees,M,USA,Colorado,Home,5.0,No,Website,Luxury Investors
Apartment,10,1920.65,Spacious,2024-05-01,2,May,Wednesday,540074.5,Premium,Sold,C0146,Individual,1963-02-01,63.0,Retirees,M,USA,Colorado,Home,2.0,No,Website,Luxury Investors
Apartment,10,1920.65,Spacious,2024-05-01,2,May,Wednesday,592203.73,Premium,Sold,C1299,Individual,1944-05-05,82.0,Retirees,F,USA,California,Investment,3.0,No,Website,Luxury Investors
Apartment,10,1177.85,Standard,2024-05-01,2,May,Wednesday,399238.3,Mid-market,Sold,C1286,Individual,1963-07-10,63.0,Retirees,M,USA,California,Home,5.0,No,Agency,Global Investors
Apartment,10,1757.51,Spacious,2024-05-01,2,May,Wednesday,528144.96,Premium,Sold,C1557,Individual,1942-03-15,84.0,Retirees,F,USA,New York,Home,2.0,Yes,Website,Luxury Investors
Apartment,10,1047.27,Standard,2024-05-01,2,May,Wednesday,372974.76,Mid-market,Sold,C1281,Individual,1998-06-12,28.0,Young Professionals,F,Canada,Manitoba,Investment,2.0,Yes,Website,First Time Buyers
Apartment,10,656.1700000000001,Compact,2024-05-01,2,May,Wednesday,212548.64,Budget,Sold,C0665,Individual,1959-08-27,66.0,Retirees,M,USA,Colorado,Investment,1.0,No,Agency,Corporate Buyers
Apartment,10,1138.32,Standard,2024-05-01,2,May,Wednesday,345524.63,Mid-market,Sold,C1607,Individual,1963-03-11,63.0,Retirees,F,USA,California,Home,3.0,No,Agency,Global Investors
Apartment,10,1138.32,Standard,2024-05-01,2,May,Wednesday,347148.29,Mid-market,Sold,C1409,Individual,1957-08-01,68.0,Retirees,F,USA,Oregon,Investment,2.0,No,Website,Corporate Buyers
Apartment,11,1723.2,Spacious,2024-05-01,2,May,Wednesday,453922.16,Premium,Sold,C1899,Individual,1996-04-05,30.0,Young Professionals,M,UK,England,Home,3.0,No,Website,First Time Buyers
Office,11,1001.41,Standard,2024-05-01,2,May,Wednesday,318935.71,Mid-market,Sold,C1415,Individual,1959-07-14,67.0,Retirees,M,USA,California,Investment,1.0,No,Website,Global Investors
Office,11,1754.75,Spacious,2024-05-01,2,May,Wednesday,543741.11,Premium,Sold,C1425,Individual,1971-12-16,54.0,Peak Earners,M,Belgium,Flanders,Home,3.0,No,Website,First Time Buyers
Office,11,474.9299999999999,Compact,2024-05-01,2,May,Wednesday,140439.73,Budget,Sold,C0038,Individual,1974-12-25,51.0,Peak Earners,F,USA,California,Investment,4.0,No,Client,Global Investors
Apartment,11,474.9299999999999,Compact,2024-05-01,2,May,Wednesday,152103.81,Budget,Sold,C0371,Individual,1970-03-15,56.0,Peak Earners,M,Belgium,Wallonia,Investment,3.0,No,Agency,First Time Buyers
Apartment,11,474.9299999999999,Compact,2024-05-01,2,May,Wednesday,148565.18,Budget,Sold,C1886,Individual,1999-11-16,26.0,Young Professionals,F,USA,California,Home,5.0,No,Website,Global Investors
Apartment,11,524.6800000000001,Compact,2024-05-01,2,May,Wednesday,143800.0,Budget,Sold,C1967,Individual,1957-10-09,68.0,Retirees,M,USA,Oregon,Investment,4.0,No,Agency,Corporate Buyers
Apartment,11,1562.55,Spacious,2024-05-01,2,May,Wednesday,472802.29,Premium,Sold,C0238,Individual,1982-01-08,44.0,Peak Earners,F,USA,Virginia,Home,4.0,Yes,Agency,Luxury Investors
Apartment,11,1755.05,Spacious,2024-05-01,2,May,Wednesday,561305.34,Premium,Sold,C1845,Individual,1949-09-11,76.0,Retirees,M,USA,California,Investment,1.0,Yes,Website,Luxury Investors
Apartment,11,868.8499999999999,Standard,2024-05-01,2,May,Wednesday,269172.9,Budget,Sold,C0044,Individual,1931-02-13,95.0,Retirees,F,USA,Arizona,Home,3.0,No,Website,Corporate Buyers
Apartment,11,993.51,Standard,2024-05-01,2,May,Wednesday,295715.19,Mid-market,Sold,C2000,Individual,1996-03-24,30.0,Young Professionals,F,USA,Georgia,Home,1.0,Yes,Agency,Corporate Buyers
Apartment,11,680.07,Compact,2024-05-01,2,May,Wednesday,181508.78,Budget,Sold,C1278,Individual,1997-07-25,29.0,Young Professionals,M,USA,Utah,Home,4.0,No,Website,Corporate Buyers
Apartment,11,788.47,Compact,2024-05-01,2,May,Wednesday,229444.3,Budget,Sold,C1118,Company,1969-04-26,57.0,Peak Earners,M,UK,Scotland,Investment,2.0,Yes,Website,First Time Buyers
Apartment,11,788.47,Compact,2024-05-01,2,May,Wednesday,245418.89,Budget,Sold,C1176,Individual,1975-06-03,51.0,Peak Earners,F,USA,California,Investment,4.0,Yes,Agency,Global Investors
Apartment,11,808.59,Standard,2024-05-01,2,May,Wednesday,268620.22,Budget,Available,,,,,,,,,,,,,
Office,11,810.65,Standard,2024-05-01,2,May,Wednesday,287234.79,Budget,Available,,,,,,,,,,,,,
Apartment,11,434.38,Compact,2024-05-01,2,May,Wednesday,125951.48,Budget,Sold,C1536,Individual,1982-06-05,44.0,Peak Earners,F,USA,Washington,Home,3.0,No,Website,Corporate Buyers
Apartment,11,434.38,Compact,2024-05-01,2,May,Wednesday,135401.82,Budget,Sold,C1274,Individual,1979-07-09,47.0,Peak Earners,F,USA,California,Investment,1.0,Yes,Website,Global Investors
Apartment,11,1798.85,Spacious,2024-05-01,2,May,Wednesday,615554.68,Premium,Sold,C1356,Individual,1994-03-26,32.0,Peak Earners,M,USA,Oregon,Investment,4.0,No,Agency,Luxury Investors
Apartment,11,1397.58,Spacious,2024-05-01,2,May,Wednesday,463091.82,Premium,Sold,C0375,Individual,1968-07-15,58.0,Peak Earners,M,USA,California,Investment,4.0,No,Website,Luxury Investors
Apartment,11,1397.58,Spacious,2024-05-01,2,May,Wednesday,393927.21,Mid-market,Sold,C1270,Individual,1978-10-18,47.0,Peak Earners,F,USA,Texas,Home,4.0,No,Agency,Luxury Investors
Apartment,11,802.65,Standard,2024-05-01,2,May,Wednesday,232185.85,Budget,Sold,C1707,Individual,1973-09-19,52.0,Peak Earners,M,USA,Georgia,Home,1.0,Yes,Website,Corporate Buyers
Apartment,11,802.65,Standard,2024-05-01,2,May,Wednesday,232180.63,Budget,Sold,C1074,Individual,1954-07-10,72.0,Retirees,M,UK,Northern Ireland,Home,1.0,No,Website,First Time Buyers
Apartment,11,1713.32,Spacious,2024-05-01,2,May,Wednesday,533336.37,Premium,Available,,,,,,,,,,,,,
Office,11,724.8,Compact,2024-05-01,2,May,Wednesday,195094.85,Budget,Sold,C0618,Individual,1968-05-11,58.0,Peak Earners,M,USA,Texas,Home,3.0,No,Agency,Corporate Buyers
Apartment,11,1295.04,Spacious,2024-05-01,2,May,Wednesday,356105.59,Mid-market,Sold,C1114,Individual,1992-02-04,34.0,Peak Earners,F,USA,California,Home,3.0,No,Website,Global Investors
Apartment,11,1299.46,Spacious,2024-05-01,2,May,Wednesday,364486.91,Mid-market,Available,,,,,,,,,,,,,
Office,12,1285.87,Spacious,2024-05-01,2,May,Wednesday,431041.65,Mid-market,Sold,C0854,Individual,1944-02-13,82.0,Retirees,M,USA,California,Home,4.0,No,Website,Global Investors
Apartment,12,1469.27,Spacious,2024-05-01,2,May,Wednesday,417864.27,Mid-market,Available,,,,,,,,,,,,,
Apartment,12,495.04,Compact,2024-05-01,2,May,Wednesday,152334.67,Budget,Available,,,,,,,,,,,,,
Apartment,12,495.04,Compact,2024-05-01,2,May,Wednesday,137406.32,Budget,Sold,C1081,Company,1974-09-08,51.0,Peak Earners,M,Russia,Novosibirsk,Home,4.0,Yes,Agency,First Time Buyers
Apartment,12,1347.8,Spacious,2024-05-01,2,May,Wednesday,387519.48,Mid-market,Sold,C0845,Individual,1993-09-05,32.0,Peak Earners,F,USA,Washington,Home,3.0,No,Client,Luxury Investors
Apartment,12,1803.36,Spacious,2024-05-01,2,May,Wednesday,504493.45,Premium,Sold,C0510,Individual,1947-08-28,78.0,Retirees,F,France,Brittany,Investment,1.0,Yes,Website,First Time Buyers
Office,12,857.88,Standard,2024-05-01,2,May,Wednesday,217511.57,Budget,Available,,,,,,,,,,,,,
Apartment,12,1394.03,Spacious,2024-05-01,2,May,Wednesday,375764.01,Mid-market,Sold,C1306,Individual,1948-03-18,78.0,Retirees,F,USA,Washington,Home,5.0,No,Website,Luxury Investors
Apartment,12,1381.22,Spacious,2024-05-01,2,May,Wednesday,360006.15,Mid-market,Available,,,,,,,,,,,,,
Apartment,12,1802.21,Spacious,2024-05-01,2,May,Wednesday,541188.53,Premium,Sold,C1309,Individual,1999-12-06,26.0,Young Professionals,M,USA,California,Home,5.0,No,Website,Luxury Investors
Apartment,12,1094.46,Standard,2024-05-01,2,May,Wednesday,368892.07,Mid-market,Sold,C0156,Individual,1966-05-26,60.0,Peak Earners,F,USA,California,Home,5.0,No,Website,Global Investors
Office,12,1094.46,Standard,2024-05-01,2,May,Wednesday,411845.93,Mid-market,Sold,C1978,Company,1967-02-06,59.0,Peak Earners,F,USA,California,Investment,5.0,Yes,Website,Global Investors
Apartment,12,1306.75,Spacious,2024-05-01,2,May,Wednesday,377248.32,Mid-market,Sold,C1332,Individual,1995-12-11,30.0,Young Professionals,M,USA,Washington,Investment,5.0,Yes,Agency,Luxury Investors
Apartment,12,1306.75,Spacious,2024-05-01,2,May,Wednesday,336147.76,Mid-market,Available,,,,,,,,,,,,,
Office,12,1306.75,Spacious,2024-05-01,2,May,Wednesday,456133.0,Premium,Sold,C0347,Individual,1992-05-24,34.0,Peak Earners,M,USA,Washington,Home,3.0,Yes,Website,Luxury Investors
Apartment,12,1540.51,Spacious,2024-05-01,2,May,Wednesday,505130.37,Premium,Available,,,,,,,,,,,,,
Office,12,871.52,Standard,2024-05-01,2,May,Wednesday,285485.58,Budget,Available,,,,,,,,,,,,,
Apartment,12,871.52,Standard,2024-05-01,2,May,Wednesday,279936.12,Budget,Sold,C1816,Individual,1962-04-08,64.0,Retirees,M,Canada,Quebec,Home,2.0,No,Website,First Time Buyers
Office,12,871.52,Standard,2024-05-01,2,May,Wednesday,288985.79,Mid-market,Sold,C1508,Individual,1994-12-03,31.0,Peak Earners,M,UK,Scotland,Home,3.0,No,Agency,First Time Buyers
Apartment,12,622.2,Compact,2024-05-01,2,May,Wednesday,207963.57,Budget,Sold,C0401,Individual,1969-07-21,57.0,Peak Earners,M,USA,Arizona,Home,5.0,Yes,Website,Corporate Buyers
Apartment,12,1232.2,Spacious,2024-05-01,2,May,Wednesday,302543.25,Mid-market,Available,,,,,,,,,,,,,
Apartment,12,1690.62,Spacious,2024-05-01,2,May,Wednesday,573472.62,Premium,Available,,,,,,,,,,,,,
Apartment,12,1157.23,Standard,2024-05-01,2,May,Wednesday,365670.99,Mid-market,Sold,C0663,Individual,1958-02-02,68.0,Retirees,M,USA,California,Home,2.0,Yes,Agency,Global Investors
Office,13,1899.92,Spacious,2024-05-01,2,May,Wednesday,645779.93,Premium,Available,,,,,,,,,,,,,
Apartment,13,979.64,Standard,2024-05-01,2,May,Wednesday,327860.05,Mid-market,Sold,C1094,Individual,1960-02-12,66.0,Retirees,F,USA,Washington,Home,2.0,Yes,Website,Corporate Buyers
Apartment,13,979.64,Standard,2024-05-01,2,May,Wednesday,310095.22,Mid-market,Sold,C1904,Individual,1949-03-23,77.0,Retirees,M,USA,Texas,Home,2.0,Yes,Website,Corporate Buyers
Apartment,13,979.64,Standard,2024-05-01,2,May,Wednesday,310865.62,Mid-market,Sold,C0054,Company,1967-02-15,59.0,Peak Earners,M,USA,Nevada,Investment,5.0,No,Website,Corporate Buyers
Apartment,13,1629.74,Spacious,2024-05-01,2,May,Wednesday,410318.25,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,1678.3,Spacious,2024-05-01,2,May,Wednesday,523652.47,Premium,Sold,C1113,Individual,1974-08-18,51.0,Peak Earners,F,USA,Texas,Investment,2.0,No,Client,Luxury Investors
Apartment,13,1772.88,Spacious,2024-05-01,2,May,Wednesday,528190.8,Premium,Sold,C0731,Individual,2000-10-18,25.0,Young Professionals,M,USA,California,Home,5.0,No,Agency,Luxury Investors
Apartment,13,1772.88,Spacious,2024-05-01,2,May,Wednesday,457508.86,Premium,Sold,C1805,Individual,1953-01-09,73.0,Retirees,M,UK,Northern Ireland,Investment,3.0,No,Website,First Time Buyers
Apartment,13,516.72,Compact,2024-05-01,2,May,Wednesday,152514.27,Budget,Available,,,,,,,,,,,,,
Apartment,13,1811.36,Spacious,2024-05-01,2,May,Wednesday,605522.07,Premium,Sold,C1722,Individual,1982-11-23,43.0,Peak Earners,F,USA,Nevada,Home,3.0,No,Website,Luxury Investors
Apartment,13,1044.69,Standard,2024-05-01,2,May,Wednesday,357429.62,Mid-market,Sold,C1684,Individual,1977-07-01,49.0,Peak Earners,F,USA,Colorado,Investment,4.0,No,Website,Corporate Buyers
Apartment,13,633.8599999999999,Compact,2024-05-01,2,May,Wednesday,189457.38,Budget,Available,,,,,,,,,,,,,
Apartment,13,885.6800000000001,Standard,2024-05-01,2,May,Wednesday,229554.32,Budget,Sold,C1890,Individual,1954-03-12,72.0,Retirees,M,Canada,Ontario,Home,4.0,No,Client,First Time Buyers
Apartment,13,1173.72,Standard,2024-05-01,2,May,Wednesday,330183.47,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,1173.72,Standard,2024-05-01,2,May,Wednesday,384319.84,Mid-market,Sold,C0857,Individual,1951-05-11,75.0,Retirees,F,USA,California,Investment,1.0,Yes,Website,Global Investors
Apartment,13,568.7,Compact,2024-05-01,2,May,Wednesday,160520.27,Budget,Sold,C1484,Individual,1971-10-09,54.0,Peak Earners,F,USA,Colorado,Home,3.0,No,Client,Corporate Buyers
Apartment,13,1777.51,Spacious,2024-05-01,2,May,Wednesday,485888.28,Premium,Sold,C1190,Individual,1946-08-04,79.0,Retirees,F,USA,Texas,Home,4.0,No,Client,Luxury Investors
Apartment,13,1777.51,Spacious,2024-05-01,2,May,Wednesday,589380.74,Premium,Sold,C0368,Individual,1992-08-11,33.0,Peak Earners,F,USA,California,Home,4.0,Yes,Agency,Luxury Investors
Office,13,627.57,Compact,2024-05-01,2,May,Wednesday,179443.23,Budget,Sold,C1605,Individual,1999-01-21,27.0,Young Professionals,M,UK,England,Investment,4.0,Yes,Website,First Time Buyers
Apartment,13,1114.07,Standard,2024-05-01,2,May,Wednesday,355169.5,Mid-market,Sold,C0745,Individual,1997-06-18,29.0,Young Professionals,F,USA,California,Investment,5.0,No,Website,Global Investors
Apartment,13,1445.84,Spacious,2024-05-01,2,May,Wednesday,385937.66,Mid-market,Sold,C1906,Individual,1955-09-15,70.0,Retirees,F,USA,California,Home,2.0,No,Agency,Luxury Investors
Office,13,1867.34,Spacious,2024-05-01,2,May,Wednesday,654120.74,Premium,Sold,C1763,Individual,1954-11-26,71.0,Retirees,F,USA,New York,Home,3.0,No,Website,Luxury Investors
Apartment,13,1555.67,Spacious,2024-05-01,2,May,Wednesday,444069.92,Premium,Sold,C1634,Individual,1944-01-11,82.0,Retirees,F,USA,Georgia,Investment,2.0,No,Website,Luxury Investors
Apartment,13,656.42,Compact,2024-05-01,2,May,Wednesday,193572.19,Budget,Sold,C0112,Individual,1960-10-01,65.0,Retirees,F,USA,California,Investment,1.0,Yes,Agency,Global Investors
Apartment,13,1054.77,Standard,2024-05-01,2,May,Wednesday,334166.59,Mid-market,Sold,C0463,Individual,1970-06-13,56.0,Peak Earners,M,USA,California,Home,5.0,No,Client,Global Investors
Apartment,13,1875.83,Spacious,2024-05-01,2,May,Wednesday,568196.47,Premium,Sold,C0593,Individual,1952-08-08,73.0,Retirees,F,USA,California,Home,2.0,Yes,Agency,Luxury Investors
Apartment,13,986.91,Standard,2024-05-01,2,May,Wednesday,256697.03,Budget,Available,,,,,,,,,,,,,
Office,13,986.91,Standard,2024-05-01,2,May,Wednesday,357298.42,Mid-market,Available,,,,,,,,,,,,,
Apartment,13,1728.84,Spacious,2024-05-01,2,May,Wednesday,525419.08,Premium,Sold,C0193,Individual,1968-08-09,57.0,Peak Earners,F,USA,California,Investment,4.0,Yes,Website,Luxury Investors
Apartment,13,1728.84,Spacious,2024-05-01,2,May,Wednesday,541585.04,Premium,Sold,C1761,Individual,1955-01-08,71.0,Retirees,M,USA,Washington,Home,1.0,No,Website,Luxury Investors
Apartment,13,1469.09,Spacious,2024-05-01,2,May,Wednesday,482069.52,Premium,Available,,,,,,,,,,,,,
Apartment,13,1401.81,Spacious,2024-05-01,2,May,Wednesday,370900.47,Mid-market,Sold,C1760,Individual,1975-10-07,50.0,Peak Earners,F,Belgium,Brussels,Home,2.0,No,Website,First Time Buyers
Apartment,13,1401.81,Spacious,2024-05-01,2,May,Wednesday,471079.28,Premium,Available,,,,,,,,,,,,,
Apartment,13,612.66,Compact,2024-05-01,2,May,Wednesday,163574.83,Budget,Available,,,,,,,,,,,,,
Apartment,13,612.66,Compact,2024-05-01,2,May,Wednesday,186656.42,Budget,Sold,C0550,Company,1967-04-09,59.0,Peak Earners,F,USA,Nevada,Home,1.0,No,Agency,Corporate Buyers
Apartment,13,1283.8,Spacious,2024-05-01,2,May,Wednesday,388928.18,Mid-market,Sold,C0547,Individual,1947-09-20,78.0,Retirees,F,USA,California,Investment,2.0,No,Agency,Global Investors
Apartment,13,736.9499999999999,Compact,2024-05-01,2,May,Wednesday,184597.28,Budget,Available,,,,,,,,,,,,,
Apartment,14,1733.36,Spacious,2024-05-01,2,May,Wednesday,477046.12,Premium,Sold,C1319,Individual,1954-08-17,71.0,Retirees,F,USA,Florida,Home,3.0,Yes,Client,Luxury Investors
Apartment,14,618.89,Compact,2024-05-01,2,May,Wednesday,190875.59,Budget,Sold,C1035,Individual,1961-02-10,65.0,Retirees,M,USA,Virginia,Home,2.0,No,Website,Corporate Buyers
Apartment,14,459.44,Compact,2024-05-01,2,May,Wednesday,158892.76,Budget,Sold,C1130,Individual,1987-03-01,39.0,Peak Earners,F,USA,Arizona,Home,5.0,No,Website,Corporate Buyers
Apartment,14,459.44,Compact,2024-05-01,2,May,Wednesday,145907.47,Budget,Sold,C1847,Individual,1952-04-01,74.0,Retirees,M,USA,Utah,Home,4.0,No,Website,Corporate Buyers
Apartment,14,442.74,Compact,2024-05-01,2,May,Wednesday,160735.05,Budget,Sold,C0458,Individual,1995-07-04,31.0,Peak Earners,M,USA,Oregon,Investment,1.0,No,Agency,Corporate Buyers
Apartment,14,1628.68,Spacious,2024-05-01,2,May,Wednesday,518963.51,Premium,Sold,C0190,Individual,1971-10-19,54.0,Peak Earners,F,USA,California,Home,2.0,No,Website,Luxury Investors
Apartment,14,1560.87,Spacious,2024-05-01,2,May,Wednesday,504051.85,Premium,Sold,C0806,Individual,1989-11-18,36.0,Peak Earners,M,France,Ile-de-France,Home,5.0,No,Client,First Time Buyers
Office,14,1610.37,Spacious,2024-05-01,2,May,Wednesday,590849.87,Premium,Sold,C1642,Individual,1981-07-20,45.0,Peak Earners,F,Canada,British Columbia,Home,5.0,No,Website,First Time Buyers
Apartment,14,1610.37,Spacious,2024-05-01,2,May,Wednesday,501053.0,Premium,Sold,C0570,Individual,1965-06-03,61.0,Retirees,F,France,Occitanie,Home,5.0,Yes,Website,First Time Buyers
Apartment,14,1618.34,Spacious,2024-05-01,2,May,Wednesday,424083.22,Mid-market,Available,,,,,,,,,,,,,
Apartment,14,1152.84,Standard,2024-05-01,2,May,Wednesday,399680.68,Mid-market,Sold,C1532,Individual,1998-09-26,27.0,Young Professionals,F,USA,Texas,Home,3.0,Yes,Website,Corporate Buyers
Apartment,14,1170.11,Standard,2024-05-01,2,May,Wednesday,390224.3,Mid-market,Sold,C0913,Individual,1999-01-13,27.0,Young Professionals,M,USA,California,Home,4.0,No,Agency,Global Investors
Apartment,14,532.4399999999999,Compact,2024-05-01,2,May,Wednesday,151656.02,Budget,Available,,,,,,,,,,,,,
Apartment,14,543.61,Compact,2024-05-01,2,May,Wednesday,172783.03,Budget,Sold,C1941,Individual,1943-05-20,83.0,Retirees,F,USA,Nevada,Home,5.0,No,Client,Corporate Buyers
Office,14,1388.61,Spacious,2024-05-01,2,May,Wednesday,480678.5,Premium,Sold,C0847,Individual,1988-02-27,38.0,Peak Earners,F,USA,Utah,Home,2.0,Yes,Agency,Luxury Investors
Apartment,14,1388.61,Spacious,2024-05-01,2,May,Wednesday,386196.25,Mid-market,Sold,C1802,Individual,1948-03-26,78.0,Retirees,M,USA,Nevada,Investment,1.0,No,Client,Luxury Investors
Office,14,1388.61,Spacious,2024-05-01,2,May,Wednesday,343689.96,Mid-market,Sold,C1985,Individual,1963-05-11,63.0,Retirees,M,UK,Scotland,Home,1.0,Yes,Agency,First Time Buyers
Office,14,1388.61,Spacious,2024-05-01,2,May,Wednesday,458341.23,Premium,Sold,C1926,Individual,1997-11-05,28.0,Young Professionals,M,Mexico,Puebla,Home,1.0,Yes,Website,First Time Buyers
Office,14,1258.99,Spacious,2024-05-01,2,May,Wednesday,324485.55,Mid-market,Sold,C0781,Individual,1940-11-28,85.0,Retirees,M,USA,California,Investment,5.0,Yes,Website,Global Investors
Apartment,14,1346.3,Spacious,2024-05-01,2,May,Wednesday,387224.12,Mid-market,Sold,C0476,Individual,1997-04-05,29.0,Young Professionals,M,USA,Florida,Home,3.0,No,Agency,Luxury Investors
Apartment,14,571.74,Compact,2024-05-01,2,May,Wednesday,154650.62,Budget,Sold,C0958,Individual,1991-07-11,35.0,Peak Earners,F,USA,Nevada,Home,1.0,Yes,Website,Corporate Buyers
Apartment,14,1415.9,Spacious,2024-05-01,2,May,Wednesday,412499.97,Mid-market,Sold,C0109,Individual,1933-05-05,93.0,Retirees,F,USA,California,Investment,5.0,Yes,Agency,Luxury Investors
Apartment,15,1596.51,Spacious,2024-05-01,2,May,Wednesday,523585.37,Premium,Sold,C1591,Individual,1971-08-15,54.0,Peak Earners,F,USA,California,Investment,4.0,No,Website,Luxury Investors
